1529421403640:91.0:-1
1529421403685:97.0:-1
1529421403688:97.0:-1
1529421403691:97.0:-1
1529421403693:97.0:-1
1529421403695:97.0:-1
1529421403699:97.0:-1
1529421403701:97.0:-1
1529421403703:97.0:-1
1529421403706:97.0:-1
1529421403709:94.0:-1
1529421403711:94.0:-1
1529421403714:94.0:-1
1529421403717:94.0:-1
1529421403719:94.0:-1
1529421403722:93.0:-1
1529421403724:93.0:-1
1529421403726:93.0:-1
1529421403729:93.0:-1
1529421403731:93.0:-1
1529421403734:93.0:-1
1529421403736:92.0:-1
1529421403738:92.0:-1
1529421403740:92.0:-1
1529421403749:92.0:-1
1529421403751:96.0:-1
1529421403753:96.0:-1
1529421403755:96.0:-1
1529421403758:96.0:-1
1529421403760:96.0:-1
1529421403763:96.0:-1
1529421403768:100.0:-1
1529421403770:100.0:-1
1529421403779:99.0:-1
1529421403783:99.0:-1
1529421403787:99.0:-1
1529421403790:99.0:-1
1529421403792:95.0:-1
1529421403795:95.0:-1
1529421403799:95.0:-1
1529421403801:95.0:-1
1529421403807:97.0:-1
1529421403809:97.0:-1
1529421403810:97.0:-1
1529421403811:97.0:-1
1529421403812:97.0:-1
1529421403814:97.0:-1
1529421403815:97.0:-1
1529421403817:97.0:-1
1529421403818:97.0:-1
1529421403820:97.0:-1
1529421403822:97.0:-1
1529421403823:97.0:-1
1529421403824:97.0:-1
1529421403825:97.0:-1
1529421403827:97.0:-1
1529421403828:97.0:-1
1529421403830:94.0:-1
1529421403831:94.0:-1
1529421403832:94.0:-1
1529421403833:94.0:-1
1529421403835:94.0:-1
1529421403836:94.0:-1
1529421403837:94.0:-1
1529421403838:94.0:-1
1529421403840:94.0:-1
1529421403841:94.0:-1
1529421403842:94.0:-1
1529421403843:94.0:-1
1529421403845:93.0:-1
1529421403846:93.0:-1
1529421403848:93.0:-1
1529421403850:93.0:-1
1529421403852:93.0:-1
1529421403853:93.0:-1
1529421403856:93.0:-1
1529421403857:93.0:-1
1529421403859:92.0:-1
1529421403860:92.0:-1
1529421403861:92.0:-1
1529421403862:92.0:-1
1529421403864:92.0:-1
1529421403865:92.0:-1
1529421403866:92.0:-1
1529421403868:92.0:-1
1529421403869:92.0:-1
1529421403871:92.0:-1
1529421403872:90.0:-1
1529421403873:90.0:-1
1529421403875:90.0:-1
1529421403877:90.0:-1
1529421403878:90.0:-1
1529421403879:90.0:-1
1529421403880:90.0:-1
1529421403881:90.0:-1
1529421403882:90.0:-1
1529421403883:90.0:-1
1529421403884:89.0:-1
1529421403886:89.0:-1
1529421403887:89.0:-1
1529421403888:89.0:-1
1529421403889:89.0:-1
1529421403890:89.0:-1
1529421403891:89.0:-1
1529421403892:89.0:-1
1529421403893:89.0:-1
1529421403894:89.0:-1
1529421403895:89.0:-1
1529421403896:89.0:-1
1529421403899:87.0:-1
1529421403902:87.0:-1
