1529420982380:9.0:-1
1529420982431:9.0:-1
1529420982433:9.0:-1
1529420982436:9.0:-1
1529420982440:9.0:-1
1529420982442:9.0:-1
1529420982444:9.0:-1
1529420982446:9.0:-1
1529420982449:9.0:-1
1529420982454:9.0:-1
1529420982456:9.0:-1
1529420982459:9.0:-1
1529420982462:9.0:-1
1529420982465:9.0:-1
1529420982467:9.0:-1
1529420982470:9.0:-1
1529420982473:9.0:-1
1529420982475:9.0:-1
1529420982477:9.0:-1
1529420982479:9.0:-1
1529420982482:9.0:-1
1529420982484:9.0:-1
1529420982487:9.0:-1
1529420982489:9.0:-1
1529420982491:9.0:-1
1529420982495:9.0:-1
1529420982498:9.0:-1
1529420982502:9.0:-1
1529420982504:9.0:-1
1529420982509:9.0:-1
1529420982514:9.0:-1
1529420982520:9.0:-1
1529420982524:9.0:-1
1529420982527:9.0:-1
1529420982529:9.0:-1
1529420982535:9.0:-1
1529420982538:9.0:-1
1529420982542:9.0:-1
1529420982545:9.0:-1
1529420982549:9.0:-1
1529420982552:9.0:-1
1529420982556:9.0:-1
1529420982559:9.0:-1
1529420982562:9.0:-1
1529420982565:9.0:-1
1529420982568:9.0:-1
1529420982570:8.0:-1
1529420982573:8.0:-1
1529420982575:8.0:-1
1529420982577:8.0:-1
1529420982580:8.0:-1
1529420982582:8.0:-1
1529420982585:8.0:-1
1529420982586:8.0:-1
1529420982588:8.0:-1
1529420982590:8.0:-1
1529420982592:8.0:-1
1529420982593:8.0:-1
1529420982595:8.0:-1
1529420982597:8.0:-1
1529420982599:8.0:-1
1529420982601:8.0:-1
1529420982603:8.0:-1
1529420982605:8.0:-1
1529420982607:8.0:-1
1529420982609:8.0:-1
1529420982610:8.0:-1
1529420982612:8.0:-1
1529420982614:8.0:-1
1529420982616:8.0:-1
1529420982617:8.0:-1
1529420982619:8.0:-1
1529420982621:8.0:-1
1529420982623:8.0:-1
1529420982625:8.0:-1
1529420982627:8.0:-1
1529420982628:8.0:-1
1529420982630:8.0:-1
1529420982632:8.0:-1
1529420982634:8.0:-1
1529420982636:8.0:-1
1529420982638:8.0:-1
1529420982640:8.0:-1
1529420982642:8.0:-1
1529420982645:9.0:-1
1529420982647:9.0:-1
1529420982649:9.0:-1
1529420982652:9.0:-1
1529420982654:9.0:-1
1529420982656:9.0:-1
1529420982658:10.0:-1
1529420982661:10.0:-1
1529420982664:10.0:-1
1529420982666:10.0:-1
1529420982669:10.0:-1
1529420982671:10.0:-1
1529420982673:10.0:-1
1529420982675:10.0:-1
1529420982677:10.0:-1
1529420982679:10.0:-1
1529420982682:10.0:-1
1529420982684:10.0:-1
1529420982686:10.0:-1
1529420982688:10.0:-1
1529420982690:10.0:-1
1529420982692:10.0:-1
1529420982695:10.0:-1
1529420982696:10.0:-1
1529420982698:10.0:-1
1529420982701:10.0:-1
1529420982703:10.0:-1
1529420982705:10.0:-1
1529420982707:10.0:-1
1529420982710:9.0:-1
1529420982712:9.0:-1
1529420982714:9.0:-1
1529420982716:9.0:-1
1529420982717:9.0:-1
1529420982720:9.0:-1
1529420982722:9.0:-1
1529420982724:9.0:-1
1529420982725:9.0:-1
1529420982727:9.0:-1
1529420982729:9.0:-1
1529420982732:9.0:-1
1529420982734:9.0:-1
1529420982737:9.0:-1
1529420982738:9.0:-1
1529420982740:9.0:-1
1529420982742:9.0:-1
1529420982743:9.0:-1
1529420982745:9.0:-1
1529420982747:9.0:-1
1529420982749:9.0:-1
1529420982751:9.0:-1
1529420982753:9.0:-1
1529420982756:9.0:-1
1529420982758:9.0:-1
1529420982760:9.0:-1
1529420982762:9.0:-1
1529420982764:9.0:-1
1529420982766:9.0:-1
1529420982769:9.0:-1
1529420982771:9.0:-1
1529420982773:9.0:-1
1529420982774:9.0:-1
1529420982777:9.0:-1
1529420982779:9.0:-1
1529420982782:9.0:-1
1529420982784:9.0:-1
1529420982786:9.0:-1
1529420982789:9.0:-1
1529420982791:9.0:-1
1529420982793:9.0:-1
1529420982795:9.0:-1
1529420982797:9.0:-1
1529420982800:9.0:-1
1529420982802:9.0:-1
1529420982805:9.0:-1
1529420982807:9.0:-1
1529420982810:9.0:-1
1529420982813:9.0:-1
1529420982815:9.0:-1
1529420982817:9.0:-1
1529420982819:9.0:-1
1529420982821:9.0:-1
1529420982823:10.0:-1
1529420982825:10.0:-1
1529420982828:10.0:-1
1529420982830:10.0:-1
1529420982833:10.0:-1
1529420982835:10.0:-1
1529420982837:8.0:-1
1529420982840:8.0:-1
1529420982842:8.0:-1
1529420982845:8.0:-1
1529420982847:8.0:-1
1529420982850:9.0:-1
1529420982852:9.0:-1
1529420982854:9.0:-1
1529420982856:9.0:-1
1529420982859:9.0:-1
1529420982861:10.0:-1
1529420982864:10.0:-1
1529420982866:10.0:-1
1529420982867:10.0:-1
1529420982870:10.0:-1
1529420982872:10.0:-1
1529420982874:10.0:-1
1529420982875:10.0:-1
1529420982877:10.0:-1
1529420982879:10.0:-1
1529420982882:10.0:-1
1529420982885:10.0:-1
1529420982887:10.0:-1
1529420982889:10.0:-1
1529420982891:10.0:-1
1529420982893:10.0:-1
1529420982895:10.0:-1
1529420982898:11.0:-1
1529420982900:11.0:-1
1529420982902:11.0:-1
1529420982904:11.0:-1
1529420982906:11.0:-1
1529420982907:11.0:-1
1529420982910:11.0:-1
1529420982912:11.0:-1
1529420982915:11.0:-1
1529420982917:11.0:-1
1529420982920:11.0:-1
1529420982922:11.0:-1
1529420982924:11.0:-1
1529420982927:11.0:-1
1529420982928:11.0:-1
1529420982930:11.0:-1
1529420982932:11.0:-1
1529420982934:11.0:-1
1529420982937:11.0:-1
1529420982939:11.0:-1
1529420982941:11.0:-1
1529420982943:11.0:-1
1529420982945:11.0:-1
1529420982947:11.0:-1
1529420982949:11.0:-1
1529420982951:11.0:-1
1529420982953:11.0:-1
1529420982955:11.0:-1
1529420982957:11.0:-1
1529420982959:11.0:-1
1529420982961:11.0:-1
1529420982963:11.0:-1
1529420982965:11.0:-1
1529420982967:11.0:-1
1529420982969:11.0:-1
1529420982972:11.0:-1
1529420982975:11.0:-1
1529420982977:11.0:-1
1529420982979:11.0:-1
1529420982982:11.0:-1
1529420982984:11.0:-1
1529420982986:11.0:-1
1529420982988:11.0:-1
1529420982990:11.0:-1
1529420982992:11.0:-1
1529420982994:11.0:-1
1529420982995:11.0:-1
1529420982998:11.0:-1
1529420983000:10.0:-1
1529420983002:10.0:-1
1529420983005:10.0:-1
1529420983007:10.0:-1
1529420983010:10.0:-1
1529420983012:10.0:-1
1529420983015:10.0:-1
1529420983019:10.0:-1
1529420983021:10.0:-1
1529420983023:10.0:-1
1529420983026:9.0:-1
