1529412239596:17.0:-1
1529412239663:16.0:-1
1529412239666:16.0:-1
1529412239668:16.0:-1
1529412239674:15.0:-1
1529412239676:15.0:-1
1529412239679:15.0:-1
1529412239684:15.0:-1
1529412239688:15.0:-1
1529412239690:15.0:-1
1529412239693:15.0:-1
1529412239695:15.0:-1
1529412239699:15.0:-1
1529412239701:14.0:-1
1529412239706:14.0:-1
1529412239714:14.0:-1
1529412239720:14.0:-1
1529412239723:14.0:-1
1529412239726:15.0:-1
1529412239729:15.0:-1
1529412239731:15.0:-1
1529412239733:15.0:-1
1529412239740:15.0:-1
1529412239743:15.0:-1
1529412239747:15.0:-1
1529412239751:15.0:-1
1529412239755:15.0:-1
1529412239757:15.0:-1
1529412239759:15.0:-1
1529412239762:15.0:-1
1529412239766:15.0:-1
1529412239771:15.0:-1
1529412239773:15.0:-1
1529412239780:16.0:-1
1529412239783:16.0:-1
1529412239785:16.0:-1
1529412239788:16.0:-1
1529412239791:16.0:-1
1529412239794:16.0:-1
1529412239795:16.0:-1
1529412239797:16.0:-1
1529412239799:16.0:-1
1529412239800:16.0:-1
1529412239804:16.0:-1
1529412239809:16.0:-1
1529412239810:16.0:-1
1529412239812:16.0:-1
1529412239813:16.0:-1
1529412239815:16.0:-1
1529412239816:16.0:-1
1529412239819:15.0:-1
1529412239821:15.0:-1
1529412239822:15.0:-1
1529412239823:15.0:-1
1529412239824:15.0:-1
1529412239825:15.0:-1
1529412239826:15.0:-1
1529412239827:15.0:-1
1529412239828:15.0:-1
1529412239829:15.0:-1
1529412239830:15.0:-1
1529412239831:15.0:-1
1529412239833:15.0:-1
1529412239834:15.0:-1
1529412239835:15.0:-1
1529412239837:15.0:-1
1529412239839:15.0:-1
1529412239840:15.0:-1
1529412239841:15.0:-1
1529412239842:15.0:-1
1529412239843:15.0:-1
1529412239844:15.0:-1
1529412239845:15.0:-1
1529412239846:15.0:-1
1529412239847:15.0:-1
1529412239848:15.0:-1
1529412239849:15.0:-1
1529412239850:15.0:-1
1529412239852:15.0:-1
1529412239853:15.0:-1
1529412239854:15.0:-1
1529412239855:15.0:-1
1529412239856:14.0:-1
