1529416518521:22.0:101
1529416518522:22.0:101
1529416518523:22.0:101
1529416518524:22.0:101
1529416518525:22.0:101
1529416518526:21.0:101
1529416518527:22.0:101
1529416518528:21.0:101
1529416518530:21.0:101
1529416518532:21.0:101
1529416518533:21.0:101
1529416518534:21.0:101
1529416518535:21.0:101
1529416518538:21.0:101
1529416518540:21.0:101
1529416518541:20.0:101
1529416518542:20.0:101
1529416518543:20.0:101
1529416518544:20.0:101
1529416518545:20.0:101
1529416518546:20.0:101
1529416518547:20.0:101
1529416518548:20.0:101
1529416518549:20.0:101
1529416518550:20.0:101
1529416518551:20.0:101
1529416518552:20.0:101
1529416518553:19.0:101
1529416518554:19.0:101
1529416518555:19.0:101
1529416518556:19.0:101
1529416518557:19.0:101
1529416518560:19.0:101
1529416518561:19.0:101
1529416518562:19.0:101
1529416518563:19.0:101
1529416518564:19.0:101
1529416518565:19.0:101
1529416518566:19.0:101
1529416518567:19.0:101
1529416518568:19.0:101
1529416518569:19.0:101
1529416518570:19.0:101
1529416518571:19.0:101
1529416518572:19.0:101
1529416518573:19.0:101
1529416518574:19.0:101
1529416518577:19.0:101
1529416518578:19.0:101
1529416518579:19.0:101
1529416518580:19.0:101
1529416518581:19.0:101
1529416518582:19.0:101
1529416518583:19.0:101
1529416518586:19.0:101
1529416518587:19.0:101
1529416518588:19.0:101
1529416518592:19.0:101
1529416518593:19.0:101
1529416518594:19.0:101
1529416518595:19.0:101
1529416518596:19.0:101
1529416518597:19.0:101
1529416518598:19.0:101
1529416518599:19.0:101
1529416518600:18.0:101
1529416518601:18.0:101
1529416518602:18.0:101
1529416518603:18.0:101
1529416518604:18.0:101
1529416518605:18.0:101
1529416518606:18.0:101
1529416518607:18.0:101
1529416518608:18.0:101
1529416518609:18.0:101
1529416518610:18.0:101
1529416518611:18.0:101
1529416518612:18.0:101
1529416518613:18.0:101
1529416518614:18.0:101
1529416518615:18.0:101
1529416518616:18.0:101
1529416518617:18.0:101
1529416518618:18.0:101
1529416518619:18.0:101
1529416518620:18.0:101
1529416518621:18.0:101
1529416518622:18.0:101
1529416518623:18.0:101
1529416518624:18.0:101
1529416518625:18.0:101
1529416518626:18.0:101
1529416518627:18.0:101
1529416518628:18.0:101
1529416518629:18.0:101
1529416518630:18.0:101
1529416518631:18.0:101
1529416518632:18.0:101
1529416518633:18.0:101
1529416518634:18.0:101
1529416518635:18.0:101
1529416518636:18.0:101
1529416518637:18.0:101
1529416518638:18.0:101
1529416518639:18.0:101
1529416518640:18.0:101
1529416518641:18.0:101
1529416518642:18.0:101
1529416518643:18.0:101
1529416518644:18.0:101
1529416518645:18.0:101
1529416518646:18.0:101
1529416518647:18.0:101
1529416518648:18.0:101
1529416518649:18.0:101
1529416518650:18.0:101
1529416518651:17.0:101
1529416518652:17.0:101
1529416518653:17.0:101
1529416518654:17.0:101
1529416518655:17.0:101
1529416518656:17.0:101
1529416518657:17.0:101
1529416518658:17.0:101
1529416518659:17.0:101
1529416518660:17.0:101
1529416518661:17.0:101
1529416518662:17.0:101
1529416518663:17.0:101
1529416518664:17.0:101
1529416518665:17.0:101
1529416518666:17.0:101
1529416518667:17.0:101
1529416518668:17.0:101
1529416518671:17.0:101
1529416518672:17.0:101
1529416518673:17.0:101
1529416518674:17.0:101
1529416518675:17.0:101
1529416518676:17.0:101
1529416518677:17.0:101
1529416518678:17.0:101
1529416518679:17.0:101
1529416518680:17.0:101
1529416518681:17.0:101
1529416518682:17.0:101
1529416518683:17.0:101
1529416518684:17.0:101
1529416518685:17.0:101
1529416518686:17.0:101
1529416518687:17.0:101
1529416518688:17.0:101
1529416518689:16.0:101
1529416518690:16.0:101
1529416518691:16.0:101
1529416518692:16.0:101
1529416518693:16.0:101
1529416518694:16.0:101
1529416518695:16.0:101
1529416518696:16.0:101
1529416518697:16.0:101
